"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginFlat","TreatmentVariable:OriginFlat","se_(Intercept)","se_TreatmentVariable","se_OriginFlat","se_TreatmentVariable:OriginFlat","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin","Treatment","Origin","Treatment:Origin","Stable_OriginFC","Variable_OriginFC","maxGroupFC","col","Gene"
"Pocillopora_acuta_HIv2___RNAseq.g30543.t1b",0.0912941497687533,473.510517671878,-230.755258835939,7.01369847136214,4.71626423349362,0.00446429312869554,0.371893111571092,-0.0180161662542863,0.0913979010086819,0.129243460050844,0.131201795552431,0.185559280137655,0.00212574202753126,15.2981003263098,0.00942669387019592,1,1,1,0.963225947103974,9.18087918590984e-05,0.922653998866157,0.999999999916938,0.00276035134672251,0.999427929836143,-0.532548933026582,-0.506734786286802,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g30543.t1b"
"Pocillopora_acuta_HIv2___RNAseq.g29237.t1",0.380642314607162,363.223105176221,-175.611552588111,4.11498904406862,2.71319004575237,-0.100898495158304,0.510387286863244,0.178991206735243,0.217201547413884,0.27622705890939,0.295076281572324,0.392620727597026,0.0036659043537934,7.51131107628979,0.207834166893442,1,1,1,0.95172021313818,0.00613127258066118,0.648470283795969,0.999999999916938,0.0463422460011483,0.999427929836143,-0.700009378803438,-0.944588241925608,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g29237.t1"
"Pocillopora_acuta_HIv2___RNAseq.g18440.t1",0.306651923996487,564.274673684793,-276.137336842396,7.62239828429125,5.28566024631178,-0.276300580030443,0.423758551391941,0.121103336166959,0.174163901584116,0.229327225366324,0.239105145676722,0.330401431480622,1.73288986904225,7.78549540619722,0.134347124079357,1,1,1,0.188042254958388,0.00526673466833218,0.713966696754718,0.999999999916938,0.0425924834915689,0.999427929836143,-0.608841484234471,-0.782045306097372,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g18440.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15783.t1",0.0330675378805405,528.574683766935,-258.287341883468,8.286381190195,5.84773542027784,0.00731528320742992,-0.182227759415738,-0.0386545691689846,0.0628818527136977,0.0776525596112668,0.0910323473032711,0.112750802618373,0.0382739166481079,7.93871100024248,0.117533695121542,1,1,1,0.844894136227316,0.00483882903130854,0.731724944111697,0.999999999916938,0.040092927072046,0.999427929836143,0.262069340690037,0.317647319416043,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g15783.t1"
"Pocillopora_acuta_HIv2___RNAseq.g22404.t1",0.445259929364665,439.413260572392,-213.706630286196,5.35342446871117,4.23839596513708,-0.0410360965182113,-1.11474762499334,0.38870938734561,0.221976355297438,0.278183054975382,0.322476035442064,0.40712829977063,0.478124938987542,13.618365806787,0.911564649515745,1,1,1,0.489272871994599,0.000223983566470505,0.339699611747772,0.999999999916938,0.00505702774850477,0.999427929836143,1.5667945277693,1.02483096897172,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g22404.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17022.t1",0.365376346313535,306.01896509481,-147.009482547405,3.284289868135,2.79320800944313,-0.342741849622172,-0.858726556203675,0.606746803539359,0.188547350326078,0.270529015436261,0.286186047289573,0.403537578507798,0.121790209819608,7.52726393045252,2.26072130386083,1,1,1,0.727100915374976,0.00607721344484154,0.132692243948021,0.999999999916938,0.0462243943649031,0.999427929836143,1.12989399017986,0.331069438262449,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g17022.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28941.t1",2.27205911008383,298.335466415072,-143.167733207536,2.51527181130867,1.09513421731593,0.027493025235878,1.71166377440123,-0.0441024036018954,0.46605826045506,0.658530987180809,0.655171983233007,0.926192437999879,0.000125996628501322,13.3112138783578,0.00226736823001407,1,1,1,0.991044075913504,0.000263823509112027,0.962021570884578,0.999999999916938,0.00562211977449234,0.999427929836143,-2.1377212142764,-2.0853104379498,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g28941.t1"
"Pocillopora_acuta_HIv2___RNAseq.g5257.t1",0.0879451530415039,803.801982540196,-395.900991270098,12.0165072424811,8.53641300206564,-0.0458981558127745,-0.424908211610265,0.228856698708729,0.0952077127503629,0.122157191086694,0.136725054171676,0.176337602097308,0.52569229257693,8.81691202739754,1.6843696063083,1,1,1,0.468423560915223,0.00298451308210458,0.194344844989192,0.999999999916938,0.0297088501554676,0.999427929836143,0.612863148028724,0.282778375799584,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g5257.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26311.t1",1.05445730718433,468.920500633164,-228.460250316582,5.12343379439158,3.57246267220777,-0.145895400584286,0.96501250100897,-0.0440916479350262,0.300352075470889,0.425192727192666,0.432484654505733,0.61208923064547,0.29873035595281,9.4939481194799,0.00518899419863541,1,1,1,0.584679470434852,0.00206150735818936,0.942574313984454,0.999999999916938,0.0234463418805197,0.999427929836143,-1.3676123449796,-1.3010162174401,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g26311.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30335.t1",5.74951007873279,305.782913485981,-146.89145674299,2.6337270829645,3.65739963521477,0.0106925810089683,-5.73684148953938,-0.0106926507141136,0.693740189439461,0.981086202942219,1.31576243796524,1.86076492277501,8.57612238296903e-05,38.0919160905846,3.3020811317667e-05,1,1,1,0.992611107657651,6.74891674390369e-10,0.995415082334252,0.999999999916938,1.63955323721581e-07,0.999999999931386,5.14333615746961,5.15837634035687,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g30335.t1"
"Pocillopora_acuta_HIv2___TS.g20127.t1b",2.46742698556228,285.488885351915,-136.744442675958,2.30811262376992,2.45762823160432,0.381084668017933,-1.602246252793,-0.45630808540333,0.4612536336625,0.650576148879249,0.689720472072471,0.975801520746316,0.13514620588503,14.0716355690546,0.218672085634033,1,1,1,0.713154833375457,0.000175977691677307,0.6400535904752,0.999999999916938,0.00432705210145907,0.999427929836143,1.9190114263562,2.50756813584678,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g20127.t1b"
"Pocillopora_acuta_HIv2___RNAseq.g13850.t1",0.0635543533127342,1000.06352394544,-494.031761972722,15.4200243406781,10.9460599509349,-0.227252978917593,-0.416719228737915,0.326553956132803,0.0799859602323616,0.103272020929174,0.115014034345439,0.149533768880022,0.913117667963137,8.41280288345182,4.76904411759852,1,1,1,0.339288560704176,0.00372587791784804,0.0289759094892333,0.999999999916938,0.0333265461727187,0.999427929836143,0.601185617875444,0.130077979950631,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g13850.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4740.t1",0.337405119064492,390.162617139697,-189.081308569848,4.76672955498034,3.78797035677564,-0.122274238109202,-0.970929871962768,0.587511089615627,0.173216418258551,0.245465645997826,0.257122347559309,0.361175260780989,0.68561992786585,13.8982553379791,2.64603842805818,1,1,1,0.407658213374985,0.000192977516652354,0.103808304878885,0.999999999916938,0.00463085942830428,0.999427929836143,1.34928784554198,0.53643468811419,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g4740.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29141.t1",0.129391929432927,299.428450096633,-143.714225048317,3.72851957750172,2.62708113856853,-0.40020786731018,0.179030275709889,0.405687333074808,0.129640879774151,0.191254283185109,0.184564816570558,0.266576480178241,2.06360441727009,7.86561493090142,2.31600363616826,1,1,1,0.150852973970546,0.00503836889131364,0.128048628487721,0.999999999916938,0.0414073068285049,0.999427929836143,-0.242254488385551,-0.779999887893069,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g29141.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21248.t1",0.0372710647098512,363.596954902818,-175.798477451409,5.38571778541311,3.81444405636621,-0.0619671279497172,-0.222381356076586,0.224880609708975,0.0458574423013064,0.0505233288339729,0.0549973845089593,0.0584229221465716,0.0406288661107217,11.2619970050038,14.8162217548458,1,1,1,0.840256001003802,0.000791100567570613,0.000118511692637218,0.999999999916938,0.0120720238586564,0.0368244435294472,0.313097604339163,-0.00352311330912247,"Stable","q_Origin:Treatment < 0.05 (biggest FC in Stable)","Pocillopora_acuta_HIv2___RNAseq.g21248.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25451.t1",0.488585906402419,359.535434027762,-173.767717013881,4.07773827427245,3.56246552963362,-0.430601081376867,-1.25083060111281,0.802475245077943,0.20755601131044,0.295687623431076,0.310652919278444,0.437589603052354,0.0867374124512546,14.965792777483,3.36301882673222,1,1,1,0.768366572820044,0.000109477891815199,0.066675736871424,0.999999999916938,0.00302228354059577,0.999427929836143,1.70860337160692,0.613111290364179,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g25451.t1"
"Pocillopora_acuta_HIv2___RNAseq.g18982.t1",0.572979228564532,365.725556353487,-176.862778176743,4.02105292823137,3.4234173373379,-0.1862563797066,-1.02689292644926,0.323155090136704,0.253888088491517,0.320762286466367,0.35034563646631,0.472339299147646,0.0265154034647531,11.3186717477764,0.468073269524238,1,1,1,0.870647948099101,0.000767315811109575,0.493874892534985,0.999999999916938,0.0117980032832956,0.999427929836143,1.40208020718619,0.96064491899248,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g18982.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15921.t1",0.141509654018215,383.966169609944,-185.983084804972,5.23709034075882,3.89690936761809,-0.0921004464969645,-0.394907286833872,0.0240855701978889,0.116122863556307,0.164718788287909,0.170554239090188,0.241937082094958,0.450043280184455,10.0213761093476,0.00991080628087955,1,1,1,0.502314402009308,0.00154733817105752,0.920699183136367,0.999999999916938,0.0192179846056581,0.999427929836143,0.555894458138441,0.520946007850188,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g15921.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12102.t1",0.0273849135154907,422.322234226447,-205.161117113223,6.83746909954499,4.61802691499654,0.0922973465955705,0.159321409863214,0.0269489184010223,0.0562650338307957,0.0784075843915115,0.0803647962654767,0.112081860368539,3.53208342615733,9.23738418092651,0.0578112043662497,1,1,1,0.0601921082184834,0.00237123451595278,0.809989477038028,0.999999999916938,0.0257628652011307,0.999427929836143,-0.227773590880126,-0.266542169493782,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g12102.t1"
"Pocillopora_acuta_HIv2___RNAseq.26125_t",0.563669589076863,505.15040762905,-246.575203814525,6.29828753576192,5.20033695818784,-0.270670726625244,-1.1796633653445,0.1233265632135,0.217787204149172,0.308228990046886,0.316710150689841,0.448343294705677,0.900282237338754,24.8780596783713,0.0756644535835716,1,1,1,0.342706044224518,6.10735665673491e-07,0.783261134557477,0.999999999916938,6.50743573710987e-05,0.999427929836143,1.68417489931776,1.50467872961776,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.26125_t"
"Pocillopora_acuta_HIv2___RNAseq.g7076.t1",0.48392980622712,486.452620786413,-237.226310393206,6.08931982425376,4.09850257265348,-0.333192696023991,0.761309831725073,0.316134713102569,0.204229664039009,0.289769158590269,0.293951156069435,0.416380307271166,0.74896811168017,19.4796295591931,0.576453140365318,1,1,1,0.386803129485015,1.01678254728057e-05,0.447705944575059,0.999999999916938,0.000561593474073858,0.999427929836143,-1.08572987364884,-1.53272299281561,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g7076.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11443.t1",0.045610732816444,502.641725085515,-245.320862542757,7.76265671967698,5.27590468329786,0.0396558487185378,0.215231956631463,-0.0112734466213695,0.0720401905439043,0.092350270922629,0.102333513213838,0.132643745582636,0.266164404509111,7.33910385020903,0.00722337017688169,1,1,1,0.605916405409387,0.00674704666798126,0.932269013034584,0.999999999916938,0.0490161162947102,0.999427929836143,-0.309092124581454,-0.29294757972224,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g11443.t1"
"Pocillopora_acuta_HIv2___RNAseq.g27047.t1",0.133057100287199,378.589210197084,-183.294605098542,5.23702536075358,3.37016527241444,0.173206598028259,0.485768266362664,-0.124416433858827,0.118124490623774,0.165683585514405,0.167249823374413,0.235366952739558,0.898626590139542,12.9174803214344,0.279424529795871,1,1,1,0.343150239901542,0.000325527761514726,0.597078648518912,0.999999999916938,0.00660880130180514,0.999427929836143,-0.682243906000825,-0.5089721398034,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g27047.t1"
"Pocillopora_acuta_HIv2___TS.g17970.t1",0.299397882349618,327.015459307478,-157.507729653739,3.7574915416765,2.31294788003305,0.10742024861738,0.68335241406585,-0.0420303013704914,0.18220089090144,0.256035748034278,0.254868569840471,0.358871002914424,0.229926159709592,13.6186189561209,0.0137166567649674,1,1,1,0.631578585353295,0.000223953366654819,0.906766441625004,0.999999999916938,0.00505702774850477,0.999427929836143,-0.9200686688355,-0.868373042586734,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g17970.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17650.t1",1.23548709396296,509.955115950026,-248.977557975013,5.59656117974503,5.08817487155431,-0.383065086562656,-1.29729280596513,0.500563035122938,0.32166296764158,0.45516409056322,0.466726667947733,0.660060895423001,0.193598530746452,10.0645603065962,0.575108176486101,1,1,1,0.659938316569291,0.001511486334908,0.448236173090346,0.999999999916938,0.0190059050581839,0.999427929836143,1.84826331042271,1.1337618203464,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g17650.t1"
"Pocillopora_acuta_HIv2___TS.g8044.t3",0.117346676379238,638.284368732158,-313.142184366079,9.29989195831368,6.71877847418478,-0.124346777122772,-0.500935192458523,0.290450953134628,0.110684506124379,0.141657889961578,0.15789932879301,0.204664827178023,0.0208591864575385,8.76917940391,2.01399869958028,1,1,1,0.885163220508638,0.0030636325102972,0.155854059462927,0.999999999916938,0.0297854055423239,0.999427929836143,0.721565252997999,0.303202917959997,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g8044.t3"
"Pocillopora_acuta_HIv2___TS.g24163.t2",0.0625117395016235,504.421066243158,-246.210533121579,7.62539408647444,5.09413837699534,0.134411227610738,0.351301487988224,-0.0794895605908041,0.0801781649603312,0.106992054348496,0.113067779416468,0.153625974931162,1.55866777677533,14.3421238774286,0.267726209060114,1,1,1,0.211860390009524,0.000152415975745788,0.604861144802048,0.999999999916938,0.00388942135817735,0.999427929836143,-0.504213666939035,-0.390309492636623,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g24163.t2"
"Pocillopora_acuta_HIv2___RNAseq.g25957.t1",1.72216945923013,291.292159983056,-139.646079991528,2.45581841288045,1.26459742614237,-0.327687407065467,1.46147128046252,0.267109287145343,0.40870946042975,0.585842063837153,0.574070655371888,0.817686403563244,0.217434009092398,15.1871967850928,0.106709828967672,1,1,1,0.64100206871346,9.73613081615063e-05,0.743921498874239,0.999999999916938,0.00282925163455399,0.999427929836143,-1.84116233457119,-2.11384907703803,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g25957.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8392.t1",0.0833759496949164,407.029039233545,-197.514519616773,5.70294598033969,4.18712629567307,-0.119525058426481,-0.34865197826774,0.125378733677942,0.0906300927254123,0.1287957515268,0.133230657614283,0.188812431244896,0.422071813831415,9.19226795547739,0.440947200191567,1,1,1,0.515905055708893,0.00243039568244508,0.506665636148875,0.999999999916938,0.0261817486240966,0.999427929836143,0.494021547801187,0.316053771806547,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g8392.t1"
"Pocillopora_acuta_HIv2___TS.g24061.t1",0.0418561281114902,391.576054146864,-189.788027073432,6.08623947578665,4.17822604786472,-0.163345656989728,0.171465206166553,0.204730878083024,0.0690300121525823,0.0987770040210245,0.0987114032590251,0.140238712650867,0.776258796781358,15.148228985606,2.13123267238901,1,1,1,0.378287780455719,9.93914985078325e-05,0.144324651808377,0.999999999916938,0.0028633429823756,0.999427929836143,-0.243936578730113,-0.53469617103975,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g24061.t1"
"Pocillopora_acuta_HIv2___RNAseq.g23742.t1",0.0729038896256777,417.533589342822,-202.766794671411,6.1216302582464,4.42276229800873,-0.0458563738481907,-0.369644105170791,0.141412780075158,0.0922742697073954,0.119560424812209,0.135368729426881,0.175328692519932,0.0529680663128701,8.43083953616297,0.650535995916504,1,1,1,0.817976827294295,0.00368909978778706,0.41992111221057,0.999999999916938,0.0332224029143821,0.999427929836143,0.525652673978544,0.324686009159511,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g23742.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29611.t1",0.0382068147380804,663.836351781072,-325.918175890536,10.5716066327863,7.17217632366973,0.17561107504183,0.243253252358958,-0.143590219957186,0.0598537026807283,0.0806301863171125,0.0859403094431912,0.116470562946595,3.36854896587306,7.36245101901565,1.51990825013011,1,1,1,0.0664522600010866,0.00665999444065791,0.21763337826443,0.999999999916938,0.0484997251093335,0.999427929836143,-0.350701288450475,-0.143695282680092,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g29611.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1747.t1",0.321935226528929,333.271983892533,-160.635991946266,3.88198865171645,2.80336038100092,-0.615438196327014,0.258329860344874,0.589574685737089,0.17854529580429,0.260868100951385,0.255735318213376,0.367706448167882,3.00491178522846,8.74849210638737,2.57084068792357,1,1,1,0.0830124959009133,0.0030985816162764,0.108849871250834,0.999999999916938,0.0298536396435778,0.999427929836143,-0.353799869628595,-1.13760371438443,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g1747.t1"
"Pocillopora_acuta_HIv2___TS.g3196.t2",0.244008494911783,466.971694158427,-227.485847079213,6.29601993356003,4.83988290887994,-0.271012776525133,-0.711555338784878,0.259317842636108,0.153786799616061,0.206739369320779,0.216338825376273,0.301817879107139,0.984285415490368,13.9782119784407,0.738201415869389,1,1,1,0.321143091303715,0.000184941417832641,0.390237638560599,0.999999999916938,0.00449288844134414,0.999427929836143,1.01486498286177,0.643998679963591,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g3196.t2"
